Id;Label;Age;Pubs
344358;344358;9;22
24680316;24680316;4;14
19245246;19245246;0;1
32896974;32896974;16;37
18311863;18311863;0;1
24682239;24682239;17;6
10685026;10685026;15;14
6297741;6297741;0;1
42430680;42430680;31;61
43226076;43226076;0;2
16039649;16039649;6;8
27399906;27399906;9;13
26013137;26013137;10;18
11858873;11858873;0;1
34163082;34163082;8;42
9559188;9559188;10;19
47928366;47928366;8;7
12331440;12331440;0;1
43223631;43223631;7;14
42757577;42757577;8;37
416744;416744;23;49
6156451;6156451;0;1
817795;817795;8;11
30594879;30594879;0;1
50452574;50452574;0;1
19984191;19984191;34;28
48407457;48407457;33;82
9349736;9349736;1;2
43825501;43825501;18;25
35375398;35375398;30;5
12853963;12853963;6;3
12206499;12206499;0;1
43052522;43052522;29;177
28475713;28475713;34;10
39589644;39589644;21;99
23404446;23404446;34;220
3590071;3590071;15;39
15833384;15833384;0;1
15824977;15824977;2;3
16991633;16991633;8;14
10384044;10384044;9;4
34661409;34661409;3;8
16736065;16736065;31;513
28946155;28946155;3;3
8484325;8484325;0;1
25512957;25512957;0;1
16943901;16943901;1;3
35071763;35071763;4;4
51230937;51230937;0;1
49666611;49666611;18;117
17842665;17842665;19;55
31097577;31097577;19;10
35581903;35581903;30;167
44958218;44958218;18;58
590638;590638;0;1
43576062;43576062;2;5
42133992;42133992;0;1
27460024;27460024;0;1
40319666;40319666;0;1
7684539;7684539;21;54
28135860;28135860;33;54
4205038;4205038;3;4
1409014;1409014;14;14
412137;412137;25;105
6368575;6368575;11;14
14005081;14005081;0;1
48306587;48306587;0;1
33059471;33059471;20;22
49197797;49197797;0;1
17038276;17038276;0;1
10379790;10379790;1;3
2532878;2532878;15;23
24597254;24597254;5;22
19624665;19624665;20;40
26512341;26512341;0;1
37133521;37133521;6;9
47853169;47853169;9;6
27538118;27538118;17;31
33532498;33532498;7;21
6261907;6261907;8;10
27387438;27387438;0;1
18673932;18673932;32;52
14984507;14984507;4;9
2543705;2543705;0;1
24581019;24581019;28;7
51307185;51307185;9;8
