Id;Label;Age;Pubs
48589076;48589076;3;3
48638835;48638835;0;1
48645878;48645878;0;1
48697957;48697957;0;1
48726014;48726014;1;3
48757934;48757934;0;1
48758272;48758272;0;1
48769772;48769772;16;7
48770111;48770111;0;1
48810784;48810784;3;3
48811338;48811338;21;90
48819557;48819557;2;5
48844681;48844681;4;6
48932102;48932102;0;1
48939474;48939474;23;17
49040179;49040179;0;1
49065650;49065650;0;1
49120002;49120002;10;8
49131445;49131445;1;4
49384891;49384891;0;2
49392368;49392368;3;4
49616897;49616897;7;4
49627214;49627214;0;2
49660852;49660852;32;34
49666483;49666483;0;1
49667549;49667549;2;3
49687532;49687532;7;9
49804602;49804602;12;141
49827539;49827539;2;8
49910917;49910917;24;70
49956797;49956797;3;4
50246434;50246434;3;3
50333492;50333492;29;76
50451292;50451292;33;73
50472272;50472272;21;63
50496110;50496110;32;313
50502462;50502462;9;23
50554473;50554473;0;1
50566134;50566134;0;1
50577583;50577583;0;1
50724152;50724152;1;2
50780129;50780129;7;12
50878575;50878575;9;22
50961064;50961064;9;9
50993866;50993866;12;31
51085575;51085575;12;39
51098540;51098540;8;7
51164094;51164094;8;22
51251455;51251455;8;5
51272842;51272842;1;2
51285527;51285527;0;1
51286000;51286000;8;20
51499432;51499432;6;21
51531983;51531983;9;18
51565162;51565162;34;86
51572311;51572311;8;6
